10,16,0.001000,0.003398,99.488023,0.000608,99.488023
10,16,0.001000,0.003447,99.488023,0.000495,99.488023
10,16,0.001000,0.002939,99.488023,0.000504,99.488023
20,16,0.001000,0.009069,389.449678,0.001919,389.449678
20,16,0.001000,0.008795,389.449678,0.001897,389.449678
20,16,0.001000,0.008480,389.449678,0.001915,389.449678
30,16,0.001000,0.015666,842.429094,0.006393,842.429094
30,16,0.001000,0.018993,842.429094,0.006395,842.429094
30,16,0.001000,0.018685,842.429094,0.006369,842.429094
40,16,0.001000,0.028344,1409.672016,0.014712,1409.672016
40,16,0.001000,0.029532,1409.672016,0.014673,1409.672016
40,16,0.001000,0.026520,1409.672016,0.014686,1409.672016
50,16,0.001000,0.036756,2012.231654,0.025551,2012.231654
50,16,0.001000,0.037273,2012.231654,0.025575,2012.231654
50,16,0.001000,0.037824,2012.231654,0.025568,2012.231654
60,16,0.001000,0.028778,2236.890495,0.025087,2236.890495
60,16,0.001000,0.028398,2236.890495,0.025223,2236.890495
60,16,0.001000,0.028709,2236.890495,0.025128,2236.890495
70,16,0.001000,0.035643,2643.222972,0.032486,2643.222972
70,16,0.001000,0.033695,2643.222972,0.032474,2643.222972
70,16,0.001000,0.030398,2643.222972,0.032500,2643.222972
80,16,0.001000,0.039999,3086.218242,0.042262,3086.218242
80,16,0.001000,0.039860,3086.218242,0.042225,3086.218242
80,16,0.001000,0.039920,3086.218242,0.042208,3086.218242
90,16,0.001000,0.047920,3534.853884,0.053370,3534.853884
90,16,0.001000,0.047025,3534.853884,0.053415,3534.853884
90,16,0.001000,0.046507,3534.853884,0.053437,3534.853884
100,16,0.001000,0.054328,3983.489522,0.066099,3983.489522
100,16,0.001000,0.054801,3983.489522,0.066081,3983.489522
100,16,0.001000,0.054362,3983.489522,0.066154,3983.489522
110,16,0.001000,0.061854,4432.125160,0.079992,4432.125160
110,16,0.001000,0.062532,4432.125160,0.080065,4432.125160
110,16,0.001000,0.061929,4432.125160,0.080035,4432.125160
120,16,0.001000,0.058863,4880.760798,0.095529,4880.760798
120,16,0.001000,0.069970,4880.760798,0.095566,4880.760798
120,16,0.001000,0.058264,4880.760798,0.095608,4880.760798
130,16,0.001000,0.079377,5329.396437,0.111970,5329.396437
130,16,0.001000,0.065735,5329.396437,0.112035,5329.396437
130,16,0.001000,0.079215,5329.396437,0.111947,5329.396437
140,16,0.001000,0.089456,5778.032075,0.130279,5778.032075
140,16,0.001000,0.073969,5778.032075,0.130002,5778.032075
140,16,0.001000,0.089174,5778.032075,0.130139,5778.032075
150,16,0.001000,0.099178,6226.667713,0.149590,6226.667713
150,16,0.001000,0.088847,6226.667713,0.149571,6226.667713
150,16,0.001000,0.099171,6226.667713,0.149655,6226.667713
160,16,0.001000,0.091970,6675.303352,0.170183,6675.303352
160,16,0.001000,0.091668,6675.303352,0.170081,6675.303352
160,16,0.001000,0.109878,6675.303352,0.170208,6675.303352
170,16,0.001000,0.122099,7123.938990,0.191937,7123.938990
170,16,0.001000,0.123570,7123.938990,0.191880,7123.938990
170,16,0.001000,0.124066,7123.938990,0.191845,7123.938990
180,16,0.001000,0.135609,7572.574628,0.215801,7572.574628
180,16,0.001000,0.135691,7572.574628,0.215669,7572.574628
180,16,0.001000,0.112676,7572.574628,0.216034,7572.574628
190,16,0.001000,0.122103,8021.210267,0.240732,8021.210267
190,16,0.001000,0.149305,8021.210267,0.240802,8021.210267
190,16,0.001000,0.149747,8021.210267,0.240686,8021.210267
200,16,0.001000,0.163530,8469.845905,0.266793,8469.845905
200,16,0.001000,0.134248,8469.845905,0.266908,8469.845905
200,16,0.001000,0.162945,8469.845905,0.266826,8469.845905
210,16,0.001000,0.145679,8918.481543,0.293660,8918.481543
210,16,0.001000,0.146350,8918.481543,0.293779,8918.481543
210,16,0.001000,0.145267,8918.481543,0.293664,8918.481543
220,16,0.001000,0.159186,9367.117181,0.323570,9367.117181
220,16,0.001000,0.187369,9367.117181,0.323441,9367.117181
220,16,0.001000,0.188618,9367.117181,0.323538,9367.117181
230,16,0.001000,0.172851,9815.752820,0.353942,9815.752820
230,16,0.001000,0.172275,9815.752820,0.353832,9815.752820
230,16,0.001000,0.172805,9815.752820,0.353820,9815.752820
240,16,0.001000,0.186798,10264.388458,0.385468,10264.388458
240,16,0.001000,0.185680,10264.388458,0.384993,10264.388458
240,16,0.001000,0.186137,10264.388458,0.385341,10264.388458
250,16,0.001000,0.200559,10713.024096,0.417986,10713.024096
250,16,0.001000,0.200661,10713.024096,0.417673,10713.024096
250,16,0.001000,0.201332,10713.024096,0.417669,10713.024096
260,16,0.001000,0.216952,11161.659735,0.452276,11161.659735
260,16,0.001000,0.215941,11161.659735,0.452603,11161.659735
260,16,0.001000,0.215819,11161.659735,0.452652,11161.659735
270,16,0.001000,0.232946,11610.295373,0.488641,11610.295373
270,16,0.001000,0.233060,11610.295373,0.488558,11610.295373
270,16,0.001000,0.233402,11610.295373,0.488598,11610.295373
280,16,0.001000,0.248031,12058.931011,0.525137,12058.931011
280,16,0.001000,0.248450,12058.931011,0.525357,12058.931011
280,16,0.001000,0.248677,12058.931011,0.525387,12058.931011
290,16,0.001000,0.264508,12507.566650,0.562776,12507.566650
290,16,0.001000,0.265626,12507.566650,0.562627,12507.566650
290,16,0.001000,0.264301,12507.566650,0.562585,12507.566650
300,16,0.001000,0.282798,12956.202288,0.603356,12956.202288
300,16,0.001000,0.282127,12956.202288,0.603533,12956.202288
300,16,0.001000,0.281518,12956.202288,0.603388,12956.202288
310,16,0.001000,0.301636,13404.837926,0.644833,13404.837926
310,16,0.001000,0.301952,13404.837926,0.644641,13404.837926
310,16,0.001000,0.301655,13404.837926,0.645193,13404.837926
320,16,0.001000,0.318630,13853.473564,0.686913,13853.473564
320,16,0.001000,0.318854,13853.473564,0.687261,13853.473564
320,16,0.001000,0.319442,13853.473564,0.687375,13853.473564
330,16,0.001000,0.361896,14302.109203,0.729690,14302.109203
330,16,0.001000,0.376223,14302.109203,0.729637,14302.109203
