1850,16,0.001000,11.871735,82494.726225,23.562468,82494.726225
1850,16,0.001000,11.486684,82494.726225,23.553394,82494.726225
1850,16,0.001000,11.530637,82494.726225,23.577644,82494.726225
1900,16,0.001000,12.131580,84737.904416,24.874880,84737.904416
1900,16,0.001000,12.274923,84737.904416,24.878011,84737.904416
1900,16,0.001000,12.180619,84737.904416,24.885450,84737.904416
1950,16,0.001000,13.236632,86981.082608,26.239697,86981.082608
1950,16,0.001000,13.001281,86981.082608,26.242755,86981.082608
1950,16,0.001000,12.804957,86981.082608,26.216740,86981.082608
2000,16,0.001000,13.562908,89224.260799,27.560617,89224.260799
2000,16,0.001000,13.534613,89224.260799,27.584446,89224.260799
2000,16,0.001000,13.657900,89224.260799,27.580016,89224.260799
